run,step,query_idx,query_text,kb_size_bytes,file_count,model,vector_store_id,elapsed_ms,input_tokens,output_tokens,provider_server_latency_ms,throughput_output_tokens_per_sec,has_citation
1,4,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,41717,4,gpt-4o-mini,vs_69d5e9c15dfc8191b0085173593b4b2d,26340.091,17513,801,26282,30.477,False
1,4,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",41717,4,gpt-4o-mini,vs_69d5e9c15dfc8191b0085173593b4b2d,14153.453,16838,422,14063,30.008,False
1,4,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,41717,4,gpt-4o-mini,vs_69d5e9c15dfc8191b0085173593b4b2d,40962.654,17397,469,40835,11.485,True
1,5,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",51989,5,gpt-4o-mini,vs_69d5eaabb58c8191a6686822f4abbde1,59809.618,17997,954,59751,15.966,True
1,5,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",51989,5,gpt-4o-mini,vs_69d5eaabb58c8191a6686822f4abbde1,24517.533,17382,683,24458,27.925,True
1,5,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",51989,5,gpt-4o-mini,vs_69d5eaabb58c8191a6686822f4abbde1,32913.743,17326,454,32864,13.815,True
1,5,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,51989,5,gpt-4o-mini,vs_69d5eaabb58c8191a6686822f4abbde1,30488.588,1160,868,30426,28.528,False
1,5,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",51989,5,gpt-4o-mini,vs_69d5eaabb58c8191a6686822f4abbde1,25229.841,16983,444,25178,17.634,True
1,5,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,51989,5,gpt-4o-mini,vs_69d5eaabb58c8191a6686822f4abbde1,24642.265,17011,392,24563,15.959,False
1,6,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",62334,6,gpt-4o-mini,vs_69d5eb7d939481919e76fd38e1c38e61,170125.418,17838,756,170037,4.446,True
1,6,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",62334,6,gpt-4o-mini,vs_69d5eb7d939481919e76fd38e1c38e61,42163.998,17401,584,42106,13.87,True
1,6,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",62334,6,gpt-4o-mini,vs_69d5eb7d939481919e76fd38e1c38e61,26365.745,17273,511,26278,19.446,False
1,6,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,62334,6,gpt-4o-mini,vs_69d5eb7d939481919e76fd38e1c38e61,53006.296,17653,982,52917,18.557,True
1,6,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",62334,6,gpt-4o-mini,vs_69d5eb7d939481919e76fd38e1c38e61,27040.172,17167,397,26979,14.715,False
1,6,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,62334,6,gpt-4o-mini,vs_69d5eb7d939481919e76fd38e1c38e61,19978.325,17428,406,19928,20.373,False
1,7,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",72725,7,gpt-4o-mini,vs_69d5ecdc20908191b05af604b048b65d,158521.509,18344,1084,158439,6.842,True
1,7,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",72725,7,gpt-4o-mini,vs_69d5ecdc20908191b05af604b048b65d,41106.477,17544,823,41043,20.052,False
1,7,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",72725,7,gpt-4o-mini,vs_69d5ecdc20908191b05af604b048b65d,24432.258,17261,473,24378,19.403,True
1,7,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,72725,7,gpt-4o-mini,vs_69d5ecdc20908191b05af604b048b65d,19220.081,1078,711,19169,37.091,False
1,7,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",72725,7,gpt-4o-mini,vs_69d5ecdc20908191b05af604b048b65d,7642.443,16938,298,7560,39.418,True
1,7,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,72725,7,gpt-4o-mini,vs_69d5ecdc20908191b05af604b048b65d,27092.362,17502,594,27040,21.967,False
1,8,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",83099,8,gpt-4o-mini,vs_69d5ee2ee8208191bebb47ef3daeaa73,121183.653,17970,870,121136,7.182,False
1,8,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",83099,8,gpt-4o-mini,vs_69d5ee2ee8208191bebb47ef3daeaa73,36207.024,17386,659,36144,18.233,True
1,8,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",83099,8,gpt-4o-mini,vs_69d5ee2ee8208191bebb47ef3daeaa73,25526.985,17268,414,25469,16.255,True
1,8,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,83099,8,gpt-4o-mini,vs_69d5ee2ee8208191bebb47ef3daeaa73,53347.733,17513,790,53260,14.833,False
1,8,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",83099,8,gpt-4o-mini,vs_69d5ee2ee8208191bebb47ef3daeaa73,35506.339,17174,435,35213,12.353,True
1,8,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,83099,8,gpt-4o-mini,vs_69d5ee2ee8208191bebb47ef3daeaa73,29388.67,17138,338,29300,11.536,True
1,9,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",93548,9,gpt-4o-mini,vs_69d5ef6c6de481918b3cdc5de2a5773c,78250.479,17547,703,78190,8.991,True
1,9,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",93548,9,gpt-4o-mini,vs_69d5ef6c6de481918b3cdc5de2a5773c,39550.804,17407,571,39503,14.455,True
1,9,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",93548,9,gpt-4o-mini,vs_69d5ef6c6de481918b3cdc5de2a5773c,38825.984,17329,549,38769,14.161,True
1,9,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,93548,9,gpt-4o-mini,vs_69d5ef6c6de481918b3cdc5de2a5773c,87558.381,17730,842,87493,9.624,False
1,9,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",93548,9,gpt-4o-mini,vs_69d5ef6c6de481918b3cdc5de2a5773c,22428.197,17242,419,22368,18.732,False
1,9,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,93548,9,gpt-4o-mini,vs_69d5ef6c6de481918b3cdc5de2a5773c,38065.707,17307,436,37997,11.475,False
1,10,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",104002,10,gpt-4o-mini,vs_69d5f0a842f481918b3197eae351101a,24560.043,1030,583,24470,23.825,False
1,10,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",104002,10,gpt-4o-mini,vs_69d5f0a842f481918b3197eae351101a,58522.371,17129,739,58462,12.641,True
1,10,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",104002,10,gpt-4o-mini,vs_69d5f0a842f481918b3197eae351101a,17182.388,17261,373,17129,21.776,True
1,10,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,104002,10,gpt-4o-mini,vs_69d5f0a842f481918b3197eae351101a,52090.324,17634,936,52037,17.987,False
1,10,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",104002,10,gpt-4o-mini,vs_69d5f0a842f481918b3197eae351101a,37839.44,17203,471,37746,12.478,False
1,10,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,104002,10,gpt-4o-mini,vs_69d5f0a842f481918b3197eae351101a,10635.511,16385,300,10555,28.423,False
1,11,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",114451,11,gpt-4o-mini,vs_69d5f17eb9d8819197ca96c6b2314b5b,87150.882,18353,871,87101,10.0,False
1,11,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",114451,11,gpt-4o-mini,vs_69d5f17eb9d8819197ca96c6b2314b5b,18020.189,17366,604,17967,33.617,True
1,11,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",114451,11,gpt-4o-mini,vs_69d5f17eb9d8819197ca96c6b2314b5b,33270.567,17278,512,33191,15.426,False
1,11,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,114451,11,gpt-4o-mini,vs_69d5f17eb9d8819197ca96c6b2314b5b,54401.396,17421,878,54322,16.163,True
1,11,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",114451,11,gpt-4o-mini,vs_69d5f17eb9d8819197ca96c6b2314b5b,11831.027,16967,474,11778,40.245,True
1,11,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,114451,11,gpt-4o-mini,vs_69d5f17eb9d8819197ca96c6b2314b5b,36588.682,17097,399,36535,10.921,False
1,12,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",124871,12,gpt-4o-mini,vs_69d5f28870e88191a28a831b6ea39bdc,56556.845,1398,814,56499,14.407,False
1,12,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",124871,12,gpt-4o-mini,vs_69d5f28870e88191a28a831b6ea39bdc,26128.376,17415,867,26072,33.254,True
1,12,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",124871,12,gpt-4o-mini,vs_69d5f28870e88191a28a831b6ea39bdc,15174.507,17302,454,15124,30.019,True
1,12,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,124871,12,gpt-4o-mini,vs_69d5f28870e88191a28a831b6ea39bdc,42763.533,17343,818,42668,19.171,False
1,12,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",124871,12,gpt-4o-mini,vs_69d5f28870e88191a28a831b6ea39bdc,25741.139,16585,416,25688,16.194,False
1,12,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,124871,12,gpt-4o-mini,vs_69d5f28870e88191a28a831b6ea39bdc,18951.138,16633,408,18892,21.596,False
1,13,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",135223,13,gpt-4o-mini,vs_69d5f4bd568c8191a75024a353e2d312,147163.113,17655,1145,147106,7.784,True
1,13,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",135223,13,gpt-4o-mini,vs_69d5f4bd568c8191a75024a353e2d312,43336.357,17301,857,43256,19.812,True
1,13,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",135223,13,gpt-4o-mini,vs_69d5f4bd568c8191a75024a353e2d312,18461.217,17324,472,18398,25.655,True
1,13,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,135223,13,gpt-4o-mini,vs_69d5f4bd568c8191a75024a353e2d312,46606.881,17529,847,46539,18.2,True
1,13,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",135223,13,gpt-4o-mini,vs_69d5f4bd568c8191a75024a353e2d312,17138.862,17299,388,17090,22.703,False
1,13,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,135223,13,gpt-4o-mini,vs_69d5f4bd568c8191a75024a353e2d312,19172.637,17298,434,19120,22.699,False
1,14,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",145724,14,gpt-4o-mini,vs_69d5f5ed53c48191b23077e57c4a05c5,91575.77,17893,814,91520,8.894,True
1,14,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",145724,14,gpt-4o-mini,vs_69d5f5ed53c48191b23077e57c4a05c5,34357.927,17381,620,34287,18.083,True
1,14,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",145724,14,gpt-4o-mini,vs_69d5f5ed53c48191b23077e57c4a05c5,9522.11,17073,381,9473,40.22,True
1,14,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,145724,14,gpt-4o-mini,vs_69d5f5ed53c48191b23077e57c4a05c5,37193.253,17356,742,37121,19.989,False
1,14,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",145724,14,gpt-4o-mini,vs_69d5f5ed53c48191b23077e57c4a05c5,23284.101,17244,433,23230,18.64,True
1,14,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,145724,14,gpt-4o-mini,vs_69d5f5ed53c48191b23077e57c4a05c5,20849.787,16871,390,20746,18.799,False
1,15,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",155786,15,gpt-4o-mini,vs_69d5f6d4a8b48191bfdc9fefd97282d1,105214.5,18430,943,105128,8.97,False
1,15,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",155786,15,gpt-4o-mini,vs_69d5f6d4a8b48191bfdc9fefd97282d1,47036.964,17447,711,46985,15.132,True
1,15,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",155786,15,gpt-4o-mini,vs_69d5f6d4a8b48191bfdc9fefd97282d1,34040.864,17277,475,33982,13.978,True
1,15,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,155786,15,gpt-4o-mini,vs_69d5f6d4a8b48191bfdc9fefd97282d1,60582.421,17366,953,60530,15.744,False
1,15,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",155786,15,gpt-4o-mini,vs_69d5f6d4a8b48191bfdc9fefd97282d1,16210.576,17299,426,16157,26.366,True
1,15,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,155786,15,gpt-4o-mini,vs_69d5f6d4a8b48191bfdc9fefd97282d1,33886.908,17105,477,33806,14.11,True
1,16,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",166256,16,gpt-4o-mini,vs_69d5f812d98881919987161f091e28c1,173142.478,18417,921,173063,5.322,False
1,16,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",166256,16,gpt-4o-mini,vs_69d5f812d98881919987161f091e28c1,39206.95,17494,792,39152,20.229,True
1,16,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",166256,16,gpt-4o-mini,vs_69d5f812d98881919987161f091e28c1,42820.52,17355,477,42766,11.154,True
1,16,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,166256,16,gpt-4o-mini,vs_69d5f812d98881919987161f091e28c1,54380.528,17036,816,54327,15.02,False
1,16,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",166256,16,gpt-4o-mini,vs_69d5f812d98881919987161f091e28c1,21469.92,17277,392,21380,18.335,True
1,16,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,166256,16,gpt-4o-mini,vs_69d5f812d98881919987161f091e28c1,22101.519,17243,413,22048,18.732,True
1,17,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",176648,17,gpt-4o-mini,vs_69d5f9820d7081918330ed7712a3bc89,131784.74,18286,918,131681,6.971,False
1,17,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",176648,17,gpt-4o-mini,vs_69d5f9820d7081918330ed7712a3bc89,40312.56,17073,735,40255,18.259,True
1,17,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",176648,17,gpt-4o-mini,vs_69d5f9820d7081918330ed7712a3bc89,27508.454,16994,510,27422,18.598,True
1,17,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,176648,17,gpt-4o-mini,vs_69d5f9820d7081918330ed7712a3bc89,85207.243,17369,971,85156,11.403,True
1,17,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",176648,17,gpt-4o-mini,vs_69d5f9820d7081918330ed7712a3bc89,27167.81,17198,422,27074,15.587,False
1,17,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,176648,17,gpt-4o-mini,vs_69d5f9820d7081918330ed7712a3bc89,23507.328,16817,407,23432,17.369,True
1,18,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",186905,18,gpt-4o-mini,vs_69d5fc146de4819185282507dd297f57,167585.139,18341,934,167535,5.575,False
1,18,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",186905,18,gpt-4o-mini,vs_69d5fc146de4819185282507dd297f57,43753.401,17440,789,43699,18.055,True
1,18,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",186905,18,gpt-4o-mini,vs_69d5fc146de4819185282507dd297f57,27483.743,17123,535,27422,19.51,True
1,18,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,186905,18,gpt-4o-mini,vs_69d5fc146de4819185282507dd297f57,73241.385,17602,876,73183,11.97,True
1,18,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",186905,18,gpt-4o-mini,vs_69d5fc146de4819185282507dd297f57,29383.722,16936,461,29302,15.733,True
1,18,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,186905,18,gpt-4o-mini,vs_69d5fc146de4819185282507dd297f57,24033.085,17238,423,23945,17.665,True
1,19,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",197313,19,gpt-4o-mini,vs_69d5fd9880ac8191a9ec2a20e6cda55a,87679.307,17546,585,86651,6.751,True
1,19,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",197313,19,gpt-4o-mini,vs_69d5fd9880ac8191a9ec2a20e6cda55a,39305.072,17413,570,39208,14.538,True
1,19,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",197313,19,gpt-4o-mini,vs_69d5fd9880ac8191a9ec2a20e6cda55a,62951.383,17471,662,62858,10.532,False
1,19,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,197313,19,gpt-4o-mini,vs_69d5fd9880ac8191a9ec2a20e6cda55a,63297.051,17559,1361,63234,21.523,False
1,19,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",197313,19,gpt-4o-mini,vs_69d5fd9880ac8191a9ec2a20e6cda55a,27329.525,17241,494,27247,18.13,False
1,19,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,197313,19,gpt-4o-mini,vs_69d5fd9880ac8191a9ec2a20e6cda55a,13828.962,934,317,13701,23.137,False
1,20,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",207534,20,gpt-4o-mini,vs_69d5fed6a77c819183bb521842a1c0f2,168351.699,18332,1305,168248,7.756,True
1,20,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",207534,20,gpt-4o-mini,vs_69d5fed6a77c819183bb521842a1c0f2,19883.914,16759,616,19830,31.064,True
1,20,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",207534,20,gpt-4o-mini,vs_69d5fed6a77c819183bb521842a1c0f2,34429.148,16945,505,34343,14.705,True
1,20,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,207534,20,gpt-4o-mini,vs_69d5fed6a77c819183bb521842a1c0f2,12240.934,930,505,12183,41.451,False
1,20,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",207534,20,gpt-4o-mini,vs_69d5fed6a77c819183bb521842a1c0f2,7784.585,17207,488,7695,63.418,True
1,20,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,207534,20,gpt-4o-mini,vs_69d5fed6a77c819183bb521842a1c0f2,16376.1,17318,450,16299,27.609,False
1,21,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",217827,21,gpt-4o-mini,vs_69d6001e0b40819192933d147c0d5a3f,101947.307,17450,1031,101894,10.118,False
1,21,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",217827,21,gpt-4o-mini,vs_69d6001e0b40819192933d147c0d5a3f,15091.477,17122,562,15003,37.459,True
1,21,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",217827,21,gpt-4o-mini,vs_69d6001e0b40819192933d147c0d5a3f,20343.66,16923,547,20282,26.97,True
1,21,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,217827,21,gpt-4o-mini,vs_69d6001e0b40819192933d147c0d5a3f,30040.626,17379,762,29954,25.439,False
1,21,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",217827,21,gpt-4o-mini,vs_69d6001e0b40819192933d147c0d5a3f,28410.7,16656,402,28323,14.193,True
