run,step,query_idx,query_text,kb_size_bytes,file_count,model,vector_store_id,elapsed_ms,input_tokens,output_tokens,provider_server_latency_ms,throughput_output_tokens_per_sec,has_citation
1,4,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",41717,1,gpt-4o-mini,vs_69d6029277b0819184e363c80007d22b,10483.296,17299,374,10400,35.962,False
1,4,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,41717,1,gpt-4o-mini,vs_69d6029277b0819184e363c80007d22b,30319.898,17327,388,30261,12.822,False
1,5,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",51989,1,gpt-4o-mini,vs_69d603b3e00481919d21abfd31a94b84,155712.271,18361,869,155661,5.583,False
1,5,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",51989,1,gpt-4o-mini,vs_69d603b3e00481919d21abfd31a94b84,26039.216,17280,454,25986,17.471,True
1,5,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",51989,1,gpt-4o-mini,vs_69d603b3e00481919d21abfd31a94b84,23251.974,17255,466,23203,20.084,False
1,5,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,51989,1,gpt-4o-mini,vs_69d603b3e00481919d21abfd31a94b84,25387.85,17376,643,25301,25.414,False
1,5,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",51989,1,gpt-4o-mini,vs_69d603b3e00481919d21abfd31a94b84,13957.939,17269,487,13903,35.028,True
1,5,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,51989,1,gpt-4o-mini,vs_69d603b3e00481919d21abfd31a94b84,7601.167,17281,265,7516,35.258,False
1,6,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",62334,1,gpt-4o-mini,vs_69d604b870a08191ab495df31258a5c4,101616.297,17917,935,101559,9.206,True
1,6,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",62334,1,gpt-4o-mini,vs_69d604b870a08191ab495df31258a5c4,32351.516,17399,589,32298,18.236,False
1,6,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",62334,1,gpt-4o-mini,vs_69d604b870a08191ab495df31258a5c4,22614.505,17232,520,22511,23.1,False
1,6,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,62334,1,gpt-4o-mini,vs_69d604b870a08191ab495df31258a5c4,60076.46,17594,997,59985,16.621,False
1,6,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",62334,1,gpt-4o-mini,vs_69d604b870a08191ab495df31258a5c4,21661.221,17255,363,21605,16.802,True
1,6,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,62334,1,gpt-4o-mini,vs_69d604b870a08191ab495df31258a5c4,20422.992,17254,356,20360,17.485,False
1,7,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",72725,1,gpt-4o-mini,vs_69d605c3bea4819196d1a407ed164d4f,63236.243,17914,795,63158,12.587,False
1,7,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",72725,1,gpt-4o-mini,vs_69d605c3bea4819196d1a407ed164d4f,38655.554,17379,632,38599,16.373,True
1,7,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",72725,1,gpt-4o-mini,vs_69d605c3bea4819196d1a407ed164d4f,26509.864,17301,480,26432,18.16,True
1,7,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,72725,1,gpt-4o-mini,vs_69d605c3bea4819196d1a407ed164d4f,54399.795,17527,812,54346,14.941,False
1,7,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",72725,1,gpt-4o-mini,vs_69d605c3bea4819196d1a407ed164d4f,25626.611,17334,426,25567,16.662,True
1,7,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,72725,1,gpt-4o-mini,vs_69d605c3bea4819196d1a407ed164d4f,31410.088,17428,407,31315,12.997,False
1,8,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",83099,1,gpt-4o-mini,vs_69d606c6f5e48191af83bc04d6b98bb9,51539.865,17701,681,51476,13.229,True
1,8,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",83099,1,gpt-4o-mini,vs_69d606c6f5e48191af83bc04d6b98bb9,16311.859,17298,469,16231,28.895,True
1,8,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",83099,1,gpt-4o-mini,vs_69d606c6f5e48191af83bc04d6b98bb9,27996.574,17271,558,27921,19.985,True
1,8,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,83099,1,gpt-4o-mini,vs_69d606c6f5e48191af83bc04d6b98bb9,91685.094,17657,912,91162,10.004,True
1,8,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",83099,1,gpt-4o-mini,vs_69d606c6f5e48191af83bc04d6b98bb9,23680.304,17247,463,23590,19.627,True
1,8,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,83099,1,gpt-4o-mini,vs_69d606c6f5e48191af83bc04d6b98bb9,33335.143,17302,454,33277,13.643,True
1,9,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",93548,1,gpt-4o-mini,vs_69d607c5b3388191a6b2bdd8edac44f5,142093.041,18417,903,141959,6.361,False
1,9,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",93548,1,gpt-4o-mini,vs_69d607c5b3388191a6b2bdd8edac44f5,26908.144,17304,516,26849,19.219,True
1,9,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",93548,1,gpt-4o-mini,vs_69d607c5b3388191a6b2bdd8edac44f5,18950.288,17346,496,18859,26.3,True
1,9,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,93548,1,gpt-4o-mini,vs_69d607c5b3388191a6b2bdd8edac44f5,50835.916,17459,821,50758,16.175,True
1,9,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",93548,1,gpt-4o-mini,vs_69d607c5b3388191a6b2bdd8edac44f5,8601.356,17291,453,8545,53.013,True
1,9,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,93548,1,gpt-4o-mini,vs_69d607c5b3388191a6b2bdd8edac44f5,32097.928,17332,419,32026,13.083,True
1,10,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",104002,1,gpt-4o-mini,vs_69d608e4fe0081918e4c16fab2c738e2,94680.728,17857,958,94610,10.126,True
1,10,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",104002,1,gpt-4o-mini,vs_69d608e4fe0081918e4c16fab2c738e2,41898.76,17496,747,41804,17.869,True
1,10,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",104002,1,gpt-4o-mini,vs_69d608e4fe0081918e4c16fab2c738e2,24633.769,17375,476,24580,19.365,True
1,10,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,104002,1,gpt-4o-mini,vs_69d608e4fe0081918e4c16fab2c738e2,54481.558,17577,934,54423,17.162,False
1,10,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",104002,1,gpt-4o-mini,vs_69d608e4fe0081918e4c16fab2c738e2,14221.006,17309,406,14171,28.65,True
1,10,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,104002,1,gpt-4o-mini,vs_69d608e4fe0081918e4c16fab2c738e2,18997.688,17425,372,18939,19.642,False
1,11,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",114451,1,gpt-4o-mini,vs_69d609e6fedc8191976a5ca530612501,48910.378,17707,674,48830,13.803,True
1,11,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",114451,1,gpt-4o-mini,vs_69d609e6fedc8191976a5ca530612501,22327.714,17476,733,22278,32.902,True
1,11,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",114451,1,gpt-4o-mini,vs_69d609e6fedc8191976a5ca530612501,25280.744,17254,473,25212,18.761,True
1,11,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,114451,1,gpt-4o-mini,vs_69d609e6fedc8191976a5ca530612501,49557.873,17484,899,49467,18.174,True
1,11,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",114451,1,gpt-4o-mini,vs_69d609e6fedc8191976a5ca530612501,16086.419,17269,393,16025,24.524,True
1,11,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,114451,1,gpt-4o-mini,vs_69d609e6fedc8191976a5ca530612501,25364.271,17333,369,25302,14.584,True
1,12,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",124871,1,gpt-4o-mini,vs_69d60aac6ab8819182ebe03a6a5e39fd,77495.263,18247,729,77442,9.413,False
1,12,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",124871,1,gpt-4o-mini,vs_69d60aac6ab8819182ebe03a6a5e39fd,44567.212,17458,562,44517,12.624,True
1,12,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",124871,1,gpt-4o-mini,vs_69d60aac6ab8819182ebe03a6a5e39fd,30064.944,17307,569,29977,18.981,False
1,12,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,124871,1,gpt-4o-mini,vs_69d60aac6ab8819182ebe03a6a5e39fd,49567.058,17400,816,49515,16.48,False
1,12,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",124871,1,gpt-4o-mini,vs_69d60aac6ab8819182ebe03a6a5e39fd,17710.383,17280,337,17655,19.088,True
1,12,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,124871,1,gpt-4o-mini,vs_69d60aac6ab8819182ebe03a6a5e39fd,14613.501,17269,228,14561,15.658,False
1,13,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",135223,1,gpt-4o-mini,vs_69d60b9ec5e08191be404191de03a360,171035.744,18411,926,170987,5.416,False
1,13,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",135223,1,gpt-4o-mini,vs_69d60b9ec5e08191be404191de03a360,45579.091,17448,611,45496,13.43,True
1,13,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",135223,1,gpt-4o-mini,vs_69d60b9ec5e08191be404191de03a360,15165.345,17303,406,15071,26.939,True
1,13,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,135223,1,gpt-4o-mini,vs_69d60b9ec5e08191be404191de03a360,56112.995,17540,944,56023,16.85,False
1,13,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",135223,1,gpt-4o-mini,vs_69d60b9ec5e08191be404191de03a360,16128.736,17235,413,16076,25.69,True
1,13,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,135223,1,gpt-4o-mini,vs_69d60b9ec5e08191be404191de03a360,23070.325,17262,357,23013,15.513,True
1,14,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",145724,1,gpt-4o-mini,vs_69d60ceeeed88191be3e8829c7d83e3f,145861.721,18382,894,145778,6.133,False
1,14,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",145724,1,gpt-4o-mini,vs_69d60ceeeed88191be3e8829c7d83e3f,59524.836,17547,745,59446,12.532,False
1,14,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",145724,1,gpt-4o-mini,vs_69d60ceeeed88191be3e8829c7d83e3f,11184.193,17266,375,11132,33.687,True
1,14,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,145724,1,gpt-4o-mini,vs_69d60ceeeed88191be3e8829c7d83e3f,32364.651,17574,949,32293,29.387,False
1,14,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",145724,1,gpt-4o-mini,vs_69d60ceeeed88191be3e8829c7d83e3f,11879.511,17233,383,11822,32.397,True
1,14,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,145724,1,gpt-4o-mini,vs_69d60ceeeed88191be3e8829c7d83e3f,27057.591,17496,598,26975,22.169,True
1,15,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",155786,1,gpt-4o-mini,vs_69d60e17b928819193ac076fd50f98b8,121616.042,18277,1149,121565,9.452,False
1,15,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",155786,1,gpt-4o-mini,vs_69d60e17b928819193ac076fd50f98b8,25623.376,17385,649,25570,25.381,False
1,15,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",155786,1,gpt-4o-mini,vs_69d60e17b928819193ac076fd50f98b8,25646.854,17288,445,25596,17.386,True
1,15,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,155786,1,gpt-4o-mini,vs_69d60e17b928819193ac076fd50f98b8,58383.491,17539,851,58296,14.598,True
1,15,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",155786,1,gpt-4o-mini,vs_69d60e17b928819193ac076fd50f98b8,21526.736,17290,425,21472,19.793,True
1,15,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,155786,1,gpt-4o-mini,vs_69d60e17b928819193ac076fd50f98b8,28603.761,17483,504,28548,17.654,False
1,16,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",166256,1,gpt-4o-mini,vs_69d60f3c1ff08191828c962386258d31,97653.879,18421,926,97597,9.488,False
1,16,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",166256,1,gpt-4o-mini,vs_69d60f3c1ff08191828c962386258d31,24675.563,17383,489,24628,19.855,True
1,16,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",166256,1,gpt-4o-mini,vs_69d60f3c1ff08191828c962386258d31,24152.535,17300,436,24025,18.148,True
1,16,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,166256,1,gpt-4o-mini,vs_69d60f3c1ff08191828c962386258d31,47645.872,17394,820,47588,17.231,True
1,16,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",166256,1,gpt-4o-mini,vs_69d60f3c1ff08191828c962386258d31,18391.876,17268,410,18328,22.37,True
1,16,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,166256,1,gpt-4o-mini,vs_69d60f3c1ff08191828c962386258d31,23731.355,17313,424,23675,17.909,True
1,17,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",176648,1,gpt-4o-mini,vs_69d6103b954c8191bbf39ce88c170fc4,87727.913,18354,1292,87681,14.735,True
1,17,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",176648,1,gpt-4o-mini,vs_69d6103b954c8191bbf39ce88c170fc4,18237.069,17269,446,18168,24.549,True
1,17,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",176648,1,gpt-4o-mini,vs_69d6103b954c8191bbf39ce88c170fc4,14626.798,17288,499,14574,34.239,True
1,17,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,176648,1,gpt-4o-mini,vs_69d6103b954c8191bbf39ce88c170fc4,45417.352,17491,932,45364,20.545,False
1,17,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",176648,1,gpt-4o-mini,vs_69d6103b954c8191bbf39ce88c170fc4,14438.223,17237,394,14380,27.399,True
1,17,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,176648,1,gpt-4o-mini,vs_69d6103b954c8191bbf39ce88c170fc4,42526.789,17396,463,42471,10.902,False
1,18,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",186905,1,gpt-4o-mini,vs_69d611244a948191aba792ee2a2386fc,168946.13,18440,956,168883,5.661,False
1,18,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",186905,1,gpt-4o-mini,vs_69d611244a948191aba792ee2a2386fc,18934.036,17357,543,18884,28.755,True
1,18,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",186905,1,gpt-4o-mini,vs_69d611244a948191aba792ee2a2386fc,12582.377,17291,506,12490,40.512,True
1,18,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,186905,1,gpt-4o-mini,vs_69d611244a948191aba792ee2a2386fc,71090.465,17689,1093,71042,15.385,True
1,18,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",186905,1,gpt-4o-mini,vs_69d611244a948191aba792ee2a2386fc,9087.449,17238,340,9037,37.623,True
1,18,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,186905,1,gpt-4o-mini,vs_69d611244a948191aba792ee2a2386fc,14776.989,17303,356,14729,24.17,True
1,19,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",197313,1,gpt-4o-mini,vs_69d61256a1fc8191865d557ce9ef1f6d,89237.653,18339,877,89189,9.833,False
1,19,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",197313,1,gpt-4o-mini,vs_69d61256a1fc8191865d557ce9ef1f6d,33250.647,17406,694,33198,20.905,True
1,19,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",197313,1,gpt-4o-mini,vs_69d61256a1fc8191865d557ce9ef1f6d,26547.514,17344,406,26496,15.323,True
1,19,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,197313,1,gpt-4o-mini,vs_69d61256a1fc8191865d557ce9ef1f6d,32232.327,17365,753,32168,23.408,False
1,19,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",197313,1,gpt-4o-mini,vs_69d61256a1fc8191865d557ce9ef1f6d,23256.097,17209,371,23173,16.01,True
1,19,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,197313,1,gpt-4o-mini,vs_69d61256a1fc8191865d557ce9ef1f6d,31465.305,17301,385,31410,12.257,False
1,20,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",207534,1,gpt-4o-mini,vs_69d6138df6ac8191b8f100c0139f154a,173617.486,18327,871,173539,5.019,False
1,20,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",207534,1,gpt-4o-mini,vs_69d6138df6ac8191b8f100c0139f154a,52625.156,17578,704,52570,13.392,True
1,20,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",207534,1,gpt-4o-mini,vs_69d6138df6ac8191b8f100c0139f154a,29712.182,17335,403,29628,13.602,True
1,20,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,207534,1,gpt-4o-mini,vs_69d6138df6ac8191b8f100c0139f154a,33393.192,17608,880,33315,26.415,False
1,20,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",207534,1,gpt-4o-mini,vs_69d6138df6ac8191b8f100c0139f154a,11086.669,17278,331,11004,30.08,True
1,20,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,207534,1,gpt-4o-mini,vs_69d6138df6ac8191b8f100c0139f154a,39748.005,17358,435,39693,10.959,False
1,21,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",217827,1,gpt-4o-mini,vs_69d614eaca7c81919cf07a72596c3511,102098.038,18308,899,102048,8.81,False
1,21,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",217827,1,gpt-4o-mini,vs_69d614eaca7c81919cf07a72596c3511,43670.303,17388,663,43614,15.202,True
1,21,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",217827,1,gpt-4o-mini,vs_69d614eaca7c81919cf07a72596c3511,35050.883,17308,503,34973,14.383,True
1,21,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,217827,1,gpt-4o-mini,vs_69d614eaca7c81919cf07a72596c3511,32829.003,17454,999,32775,30.481,False
1,21,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",217827,1,gpt-4o-mini,vs_69d614eaca7c81919cf07a72596c3511,11188.465,17197,315,11138,28.282,True
1,21,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,217827,1,gpt-4o-mini,vs_69d614eaca7c81919cf07a72596c3511,35819.953,17328,431,35729,12.063,False
