run,step,query_idx,query_text,kb_size_bytes,file_count,model,vector_store_id,elapsed_ms,input_tokens,output_tokens,provider_server_latency_ms,throughput_output_tokens_per_sec,has_citation
1,2,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",21048,2,gpt-4o-mini,vs_69d622f3652c8191a4b39fbd0118a52e,25875.941,17228,411,25822,15.917,True
1,2,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,21048,2,gpt-4o-mini,vs_69d622f3652c8191a4b39fbd0118a52e,26860.981,17293,418,26785,15.606,True
1,3,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",31242,3,gpt-4o-mini,vs_69d6244798308191a38f4a8b92ee5e6c,94708.865,17690,989,94620,10.452,True
1,3,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",31242,3,gpt-4o-mini,vs_69d6244798308191a38f4a8b92ee5e6c,44907.704,17232,529,44859,11.793,True
1,3,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",31242,3,gpt-4o-mini,vs_69d6244798308191a38f4a8b92ee5e6c,25384.69,17168,459,25276,18.16,False
1,3,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,31242,3,gpt-4o-mini,vs_69d6244798308191a38f4a8b92ee5e6c,94434.459,17730,1128,94347,11.956,True
1,3,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",31242,3,gpt-4o-mini,vs_69d6244798308191a38f4a8b92ee5e6c,11834.322,17124,378,11785,32.075,True
1,3,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,31242,3,gpt-4o-mini,vs_69d6244798308191a38f4a8b92ee5e6c,29624.956,17366,360,29569,12.175,True
1,4,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",41717,4,gpt-4o-mini,vs_69d62602455c8191a221b664167bbac4,130261.228,18289,1069,130212,8.21,True
1,4,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",41717,4,gpt-4o-mini,vs_69d62602455c8191a221b664167bbac4,37700.08,17289,549,37601,14.601,False
1,4,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",41717,4,gpt-4o-mini,vs_69d62602455c8191a221b664167bbac4,40366.077,17336,498,40144,12.405,True
1,4,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,41717,4,gpt-4o-mini,vs_69d62602455c8191a221b664167bbac4,34340.021,17374,775,34219,22.648,False
1,4,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",41717,4,gpt-4o-mini,vs_69d62602455c8191a221b664167bbac4,23028.801,16938,359,22971,15.628,False
1,4,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,41717,4,gpt-4o-mini,vs_69d62602455c8191a221b664167bbac4,40640.07,17457,448,40548,11.049,True
1,5,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",51989,5,gpt-4o-mini,vs_69d6273f1fb48191851252255dadf812,131646.965,18242,1134,131559,8.62,True
1,5,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",51989,5,gpt-4o-mini,vs_69d6273f1fb48191851252255dadf812,28788.46,17312,571,28701,19.895,True
1,5,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",51989,5,gpt-4o-mini,vs_69d6273f1fb48191851252255dadf812,22720.518,17254,479,22628,21.168,True
1,5,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,51989,5,gpt-4o-mini,vs_69d6273f1fb48191851252255dadf812,55185.853,17338,859,55137,15.579,True
1,5,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",51989,5,gpt-4o-mini,vs_69d6273f1fb48191851252255dadf812,17737.146,17255,363,17651,20.565,True
1,5,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,51989,5,gpt-4o-mini,vs_69d6273f1fb48191851252255dadf812,21197.385,17369,417,21141,19.725,False
1,6,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",62334,6,gpt-4o-mini,vs_69d628616cc8819195b5604d904de69a,67876.812,18450,896,67819,13.212,False
1,6,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",62334,6,gpt-4o-mini,vs_69d628616cc8819195b5604d904de69a,54413.286,17472,694,54356,12.768,True
1,6,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",62334,6,gpt-4o-mini,vs_69d628616cc8819195b5604d904de69a,18229.675,17256,425,18181,23.376,True
1,6,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,62334,6,gpt-4o-mini,vs_69d628616cc8819195b5604d904de69a,107183.466,18259,1489,107102,13.903,False
1,6,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",62334,6,gpt-4o-mini,vs_69d628616cc8819195b5604d904de69a,16012.809,17178,402,15932,25.232,False
1,6,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,62334,6,gpt-4o-mini,vs_69d628616cc8819195b5604d904de69a,18254.653,17280,349,18197,19.179,False
1,7,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",72725,7,gpt-4o-mini,vs_69d629903bac81918170ef5aa766e7e1,98431.423,18357,965,98256,9.821,False
1,7,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",72725,7,gpt-4o-mini,vs_69d629903bac81918170ef5aa766e7e1,28194.354,17311,595,28105,21.171,True
1,7,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",72725,7,gpt-4o-mini,vs_69d629903bac81918170ef5aa766e7e1,20485.438,17337,567,20427,27.757,True
1,7,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,72725,7,gpt-4o-mini,vs_69d629903bac81918170ef5aa766e7e1,83034.807,17629,1020,82946,12.297,True
1,7,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",72725,7,gpt-4o-mini,vs_69d629903bac81918170ef5aa766e7e1,22697.597,17186,461,22607,20.392,False
1,7,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,72725,7,gpt-4o-mini,vs_69d629903bac81918170ef5aa766e7e1,18169.989,17346,425,18121,23.453,False
1,8,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",83099,8,gpt-4o-mini,vs_69d62aaa93b88191a7ac86e3cc9a7ae2,85309.762,18174,1084,85260,12.714,True
1,8,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",83099,8,gpt-4o-mini,vs_69d62aaa93b88191a7ac86e3cc9a7ae2,36103.842,17277,636,36056,17.639,False
1,8,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",83099,8,gpt-4o-mini,vs_69d62aaa93b88191a7ac86e3cc9a7ae2,17181.738,17312,486,17098,28.424,True
1,8,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,83099,8,gpt-4o-mini,vs_69d62aaa93b88191a7ac86e3cc9a7ae2,75493.84,17726,878,75447,11.637,True
1,8,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",83099,8,gpt-4o-mini,vs_69d62aaa93b88191a7ac86e3cc9a7ae2,27954.733,17360,507,27869,18.192,False
1,8,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,83099,8,gpt-4o-mini,vs_69d62aaa93b88191a7ac86e3cc9a7ae2,13010.182,17281,267,12954,20.611,False
1,9,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",93548,9,gpt-4o-mini,vs_69d62bb58130819199f656ed6a14f04a,115632.995,17927,882,115535,7.634,False
1,9,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",93548,9,gpt-4o-mini,vs_69d62bb58130819199f656ed6a14f04a,58556.666,17622,747,58469,12.776,True
1,9,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",93548,9,gpt-4o-mini,vs_69d62bb58130819199f656ed6a14f04a,33322.125,17258,442,33266,13.287,True
1,9,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,93548,9,gpt-4o-mini,vs_69d62bb58130819199f656ed6a14f04a,30779.4,1053,708,30726,23.042,False
1,9,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",93548,9,gpt-4o-mini,vs_69d62bb58130819199f656ed6a14f04a,19306.874,17281,379,19220,19.719,True
1,9,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,93548,9,gpt-4o-mini,vs_69d62bb58130819199f656ed6a14f04a,36280.284,17089,490,36229,13.525,True
1,10,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",104002,10,gpt-4o-mini,vs_69d62ce81e348191bff5c97b437273ec,138487.156,18143,1054,138437,7.614,True
1,10,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",104002,10,gpt-4o-mini,vs_69d62ce81e348191bff5c97b437273ec,19025.558,17273,559,18930,29.53,True
1,10,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",104002,10,gpt-4o-mini,vs_69d62ce81e348191bff5c97b437273ec,15290.938,17293,444,15238,29.138,True
1,10,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,104002,10,gpt-4o-mini,vs_69d62ce81e348191bff5c97b437273ec,14018.171,17275,723,13955,51.809,False
1,10,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",104002,10,gpt-4o-mini,vs_69d62ce81e348191bff5c97b437273ec,9859.778,16464,358,9769,36.647,False
1,10,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,104002,10,gpt-4o-mini,vs_69d62ce81e348191bff5c97b437273ec,45577.599,17030,351,45487,7.716,False
1,11,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",114451,11,gpt-4o-mini,vs_69d62de8ca5c819188246c93d3652d88,86589.019,18058,1123,86530,12.978,True
1,11,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",114451,11,gpt-4o-mini,vs_69d62de8ca5c819188246c93d3652d88,39498.486,17048,689,39454,17.463,True
1,11,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",114451,11,gpt-4o-mini,vs_69d62de8ca5c819188246c93d3652d88,24295.058,17289,452,24211,18.669,True
1,11,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,114451,11,gpt-4o-mini,vs_69d62de8ca5c819188246c93d3652d88,45921.668,17488,851,45841,18.564,True
1,11,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",114451,11,gpt-4o-mini,vs_69d62de8ca5c819188246c93d3652d88,10329.344,17301,367,10273,35.725,True
1,11,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,114451,11,gpt-4o-mini,vs_69d62de8ca5c819188246c93d3652d88,25397.458,17269,430,25294,17.0,True
1,12,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",124871,12,gpt-4o-mini,vs_69d62ee7945c8191a5ad132ea6920d08,77251.673,17578,821,77201,10.635,True
1,12,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",124871,12,gpt-4o-mini,vs_69d62ee7945c8191a5ad132ea6920d08,16416.872,16761,594,16337,36.359,False
1,12,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",124871,12,gpt-4o-mini,vs_69d62ee7945c8191a5ad132ea6920d08,11173.799,17305,514,11119,46.227,True
1,12,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,124871,12,gpt-4o-mini,vs_69d62ee7945c8191a5ad132ea6920d08,60378.571,17493,910,60318,15.087,True
1,12,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",124871,12,gpt-4o-mini,vs_69d62ee7945c8191a5ad132ea6920d08,12966.583,17177,392,12915,30.352,True
1,12,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,124871,12,gpt-4o-mini,vs_69d62ee7945c8191a5ad132ea6920d08,17556.656,17314,459,17501,26.227,True
1,13,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",135223,13,gpt-4o-mini,vs_69d62fc3d88081919c637f79841cddab,154437.321,18531,1075,154382,6.963,False
1,13,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",135223,13,gpt-4o-mini,vs_69d62fc3d88081919c637f79841cddab,37637.851,17302,657,37588,17.479,True
1,13,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",135223,13,gpt-4o-mini,vs_69d62fc3d88081919c637f79841cddab,30224.828,17156,513,30136,17.023,True
1,13,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,135223,13,gpt-4o-mini,vs_69d62fc3d88081919c637f79841cddab,37201.679,17391,710,37146,19.114,True
1,13,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",135223,13,gpt-4o-mini,vs_69d62fc3d88081919c637f79841cddab,26557.943,16656,405,26493,15.287,True
1,13,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,135223,13,gpt-4o-mini,vs_69d62fc3d88081919c637f79841cddab,31179.172,16707,427,30790,13.868,True
1,14,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",145724,14,gpt-4o-mini,vs_69d63138e41c81918aea5c0e727fc517,143063.327,17409,1090,143004,7.622,True
1,14,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",145724,14,gpt-4o-mini,vs_69d63138e41c81918aea5c0e727fc517,26702.719,16952,544,26619,20.437,True
1,14,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",145724,14,gpt-4o-mini,vs_69d63138e41c81918aea5c0e727fc517,23711.318,17161,556,23647,23.512,False
1,14,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,145724,14,gpt-4o-mini,vs_69d63138e41c81918aea5c0e727fc517,145810.333,18378,1615,145727,11.082,False
1,14,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",145724,14,gpt-4o-mini,vs_69d63138e41c81918aea5c0e727fc517,26503.081,17276,404,26453,15.272,True
1,14,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,145724,14,gpt-4o-mini,vs_69d63138e41c81918aea5c0e727fc517,24635.564,17099,412,24551,16.781,False
1,15,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",155786,15,gpt-4o-mini,vs_69d6342f7d6c81919ede8d4cab3592ed,84364.261,17645,706,84307,8.374,True
1,15,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",155786,15,gpt-4o-mini,vs_69d6342f7d6c81919ede8d4cab3592ed,34004.198,17081,794,33953,23.385,True
1,15,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",155786,15,gpt-4o-mini,vs_69d6342f7d6c81919ede8d4cab3592ed,19868.598,17089,398,19822,20.079,False
1,15,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,155786,15,gpt-4o-mini,vs_69d6342f7d6c81919ede8d4cab3592ed,46994.632,17390,857,46947,18.255,False
1,15,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",155786,15,gpt-4o-mini,vs_69d6342f7d6c81919ede8d4cab3592ed,25844.644,17275,372,25780,14.43,True
1,15,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,155786,15,gpt-4o-mini,vs_69d6342f7d6c81919ede8d4cab3592ed,40952.702,17002,453,40902,11.075,True
1,16,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",166256,16,gpt-4o-mini,vs_69d6353b62a08191b02c163b61b8e280,164390.873,18260,929,164307,5.654,False
1,16,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",166256,16,gpt-4o-mini,vs_69d6353b62a08191b02c163b61b8e280,17753.555,17306,622,17670,35.201,False
1,16,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",166256,16,gpt-4o-mini,vs_69d6353b62a08191b02c163b61b8e280,103808.289,17282,479,102904,4.655,True
1,16,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,166256,16,gpt-4o-mini,vs_69d6353b62a08191b02c163b61b8e280,31496.84,17476,739,31413,23.525,False
1,16,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",166256,16,gpt-4o-mini,vs_69d6353b62a08191b02c163b61b8e280,21247.801,17319,417,21189,19.68,True
1,16,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,166256,16,gpt-4o-mini,vs_69d6353b62a08191b02c163b61b8e280,39092.052,16943,444,39040,11.373,True
1,17,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",176648,17,gpt-4o-mini,vs_69d636c511088191a443d63a0af82462,121062.68,18338,875,121015,7.231,False
1,17,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",176648,17,gpt-4o-mini,vs_69d636c511088191a443d63a0af82462,53181.264,17446,641,53098,12.072,False
1,17,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",176648,17,gpt-4o-mini,vs_69d636c511088191a443d63a0af82462,61116.25,17101,455,59695,7.622,True
1,17,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,176648,17,gpt-4o-mini,vs_69d636c511088191a443d63a0af82462,55043.662,17561,852,54987,15.495,True
1,17,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",176648,17,gpt-4o-mini,vs_69d636c511088191a443d63a0af82462,22029.842,17253,354,21950,16.128,True
1,17,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,176648,17,gpt-4o-mini,vs_69d636c511088191a443d63a0af82462,10677.687,17250,334,10620,31.45,False
1,18,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",186905,18,gpt-4o-mini,vs_69d6388f28cc819182299a2d226ca3c7,96403.725,17993,893,96356,9.268,True
1,18,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",186905,18,gpt-4o-mini,vs_69d6388f28cc819182299a2d226ca3c7,52818.685,17130,725,52765,13.74,True
1,18,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",186905,18,gpt-4o-mini,vs_69d6388f28cc819182299a2d226ca3c7,21147.547,17282,462,21095,21.901,True
1,18,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,186905,18,gpt-4o-mini,vs_69d6388f28cc819182299a2d226ca3c7,56424.172,17508,782,56376,13.871,True
1,18,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",186905,18,gpt-4o-mini,vs_69d6388f28cc819182299a2d226ca3c7,11143.004,17115,372,11045,33.68,False
1,18,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,186905,18,gpt-4o-mini,vs_69d6388f28cc819182299a2d226ca3c7,39170.117,16518,467,39118,11.938,False
1,19,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",197313,19,gpt-4o-mini,vs_69d639c5b65881919af782bb5edeba6f,167757.073,18265,818,167691,4.878,False
1,19,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",197313,19,gpt-4o-mini,vs_69d639c5b65881919af782bb5edeba6f,62769.459,16838,756,62713,12.055,True
1,19,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",197313,19,gpt-4o-mini,vs_69d639c5b65881919af782bb5edeba6f,24396.653,17127,376,24309,15.468,False
1,19,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,197313,19,gpt-4o-mini,vs_69d639c5b65881919af782bb5edeba6f,90539.73,17847,1171,90482,12.942,False
1,19,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",197313,19,gpt-4o-mini,vs_69d639c5b65881919af782bb5edeba6f,26551.149,17254,434,26455,16.405,True
1,19,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,197313,19,gpt-4o-mini,vs_69d639c5b65881919af782bb5edeba6f,20721.987,17263,311,20636,15.071,False
1,20,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",207534,20,gpt-4o-mini,vs_69d63bb97a548191a0850500663d06a5,154989.163,18181,806,154925,5.203,False
1,20,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",207534,20,gpt-4o-mini,vs_69d63bb97a548191a0850500663d06a5,41630.948,16825,586,41540,14.107,True
1,20,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",207534,20,gpt-4o-mini,vs_69d63bb97a548191a0850500663d06a5,24884.254,17311,463,24830,18.647,True
1,20,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,207534,20,gpt-4o-mini,vs_69d63bb97a548191a0850500663d06a5,38799.459,16515,823,38572,21.337,True
1,20,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",207534,20,gpt-4o-mini,vs_69d63bb97a548191a0850500663d06a5,22612.799,17272,365,22542,16.192,False
1,20,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,207534,20,gpt-4o-mini,vs_69d63bb97a548191a0850500663d06a5,23875.565,15488,528,23817,22.169,True
1,21,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",217827,21,gpt-4o-mini,vs_69d63d20f2e481918d12d4a865840e1d,135233.824,17731,1162,135182,8.596,True
1,21,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",217827,21,gpt-4o-mini,vs_69d63d20f2e481918d12d4a865840e1d,57490.341,17123,697,57404,12.142,True
1,21,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",217827,21,gpt-4o-mini,vs_69d63d20f2e481918d12d4a865840e1d,25795.486,17333,525,25742,20.395,True
1,21,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,217827,21,gpt-4o-mini,vs_69d63d20f2e481918d12d4a865840e1d,38023.922,17357,761,37943,20.056,False
1,21,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",217827,21,gpt-4o-mini,vs_69d63d20f2e481918d12d4a865840e1d,19671.452,17245,410,19554,20.968,True
1,21,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,217827,21,gpt-4o-mini,vs_69d63d20f2e481918d12d4a865840e1d,11668.948,16722,389,11616,33.488,True
1,22,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",228128,22,gpt-4o-mini,vs_69d63ec6be6c8191b5356d7cde75424a,161694.572,18324,853,161633,5.277,False
